#Accession	NCBI-taxid (-1 = withdrawn)
11669860	1115478
5896693	484895
6965772	208013
15926635	115992
11930502	59302
15012095	869662
5714856	452475
15013270	756285
5176326	1307956
2656979	50294
16199613	1300004
10324167	977927
16187336	1195068
3431409	312349
951232	197771
5247154	406340
16574693	1335230
6940713	563121
6449772	532076
955872	106331
3773100	12336
11538028	444875
3342376	279383
15041008	1245814
16385098	1229751
15010202	754075
12980209	1129194
3197045	262968
1262161	12417
10400112	995022
11266432	180230
929673	103807
13993446	1141135
14006821	942016
4495930	407392
9829344	10353
10327303	445683
921435	28289
3773042	12336
932453	10276
2776861	10464
7943283	576789
5176134	10455
16384932	66284
10228707	979525
2952814	47929
5660369	380598
3289543	10372
16512088	1349409
4363455	1285600
17503237	1407493
16414430	1301279
7040097	335963
3850208	340907
3238779	39640
5745496	384848
1486677	10261
1494749	28321
15009963	756282
16511504	207656
955571	52979
1262300	67571
3678175	265294
1497338	36363
14698231	1131316
944334	340187
5076663	338781
16880914	1327970
16213471	1327763
15010902	754074
8303650	283824
15013685	382262
9711400	871584
11266363	180230
10327136	445700
5219997	245685
5797981	346884
7967040	648017
1489597	10798
935414	180170
3416068	53988
13828227	1604355
11256786	1094892
14013314	1150989
956612	120086
912223	98383
1489181	225726
935171	10855
4811501	10390
15012152	869662
13229470	10359
16045419	754039
6218860	475178
5797714	462590
1497061	32604
11536485	1128424
14181985	1147152
6740892	496874
13828154	1604355
14516033	1204533
956056	194802
14515947	1264700
14295615	1206558
6964536	560178
9925835	762660
5142323	400567
5129839	437444
16214672	1327777
5123549	437329
6216164	491003
16359166	663237
2732822	10702
3294609	268747
6334569	515320
5601964	388452
5745504	384848
14492627	73422
912137	98383
9797285	878329
2948434	130499
2776877	10464
15041769	1195072
5601983	388452
15312224	536474
9006645	674081
6803912	552525
5075882	77698
3416400	115991
10228570	979525
16835902	1327956
3197408	298338
5983618	391228
13828966	57477
3416381	115991
10021386	700939
4555891	388038
2700538	188350
15486188	146015
16511502	207656
13993967	1141136
10329116	444861
6216280	491003
3077360	11553
11537311	1124849
6369802	482058
15041898	1195072
1494601	28321
1262767	127507
10351404	925984
14297440	981335
4818449	423476
16204918	1305708
14039057	1261657
1403317	333767
5076254	261726
13828771	1141133
5656076	300186
2947933	129727
13994536	1141140
2948329	279530
16151496	1262530
12978719	1112008
14445899	1269028
16574707	1335230
3952983	343516
12980142	1161901
13997976	1141141
921761	49964
1463359	170617
11605230	756275
1449785	83191
1260206	205880
13827237	1177632
15302015	1204538
11541473	1109712
10322498	981330
15012313	756280
10351398	925984
11541345	1109715
8683530	150286
13405833	1161906
2715877	10719
5950646	467481
14296461	1195073
5896717	484895
15010816	754052
14296354	1147043
13165547	765765
11258208	889338
10327724	444862
12978598	1112008
16187744	1195085
6760332	543939
7871857	641487
4606046	416419
15012521	754058
14017163	749413
14536658	33706
14014047	1150990
10324356	910475
15957289	1282995
9926256	709484
9284662	747763
1461299	157924
1489850	11290
8250714	573900
13827598	1204526
13164960	1049283
1487108	10280
11605151	1129146
14297619	1188794
15012107	869662
5658857	46021
6940302	561996
8683838	663557
2777425	10678
7057076	566270
912165	98383
16212859	1327036
932781	151528
14181735	1229755
5076206	261726
5660206	380598
15010860	754074
919889	12345
2952842	47929
16547271	1340709
14006363	508419
1733246	176652
16045579	754051
13997162	1239381
15013454	536466
1449914	83191
949189	114430
5950929	379529
5660364	380598
929354	179237
11117635	1054461
15383015	1324794
2716656	10761
935016	12196
11747947	930275
6197831	267970
4961471	37296
13828164	1604355
10327720	444862
1733740	210016
10894542	1035662
3238906	39640
2658202	227470
7009127	10685
6803953	552525
11464253	1535247
15011777	929832
9926361	709484
11536092	994601
16194424	1273752
12978994	1183239
1488500	10449
7778913	573199
3294484	268746
14515521	1223261
11536017	994601
7874760	490913
5176009	10455
919879	12345
2559619	242861
15613940	1293540
10894483	1043184
5471007	322019
2716784	260373
11460023	50292
5601783	330397
3416375	115991
12979787	1162295
5659191	46021
11537394	1124849
3959379	489828
16796798	1327977
13828544	1150869
12979442	1161927
4097832	223342
14516094	1204533
944376	12187
10973876	189830
7011965	305676
14296703	1206557
2598193	205895
10323764	864178
1259470	205874
11464092	50290
5142301	400567
1488454	10401
3260402	238854
951253	114777
5602035	388452
10328192	444878
993388	62079
7047179	92521
15011770	929832
1724894	12814
11294628	331278
955986	120574
2777956	255431
13994941	1211640
1489118	225725
14012817	1147094
13826467	1235559
955892	106331
7042737	183585
918349	10506
911860	35250
920449	151538
14697499	1283078
11747951	930275
5745494	384848
15013692	382262
10323527	260149
14013748	1051675
5659236	46021
16194665	1273755
10061832	939923
11537271	1124849
921156	10397
11605323	1131315
2799937	162145
16797451	1327990
1449915	83191
10327425	444859
9925938	760732
2636251	10677
14011000	1190451
10351454	925984
8683824	663557
944713	10266
8746286	694581
12978996	1183239
5076007	243563
5176137	10455
14697492	1283078
16193892	1273749
9925762	762660
6370072	487152
11464368	1535247
16214573	1327776
10327240	445683
5687487	386793
15012045	754045
5797989	346884
10020579	880161
15311918	573175
15012709	755272
949353	192584
13828720	1141133
13827934	1136731
5075655	10752
7009192	10685
7853600	641832
3974336	31508
3077467	10359
14014248	28274
8658865	665033
14014000	1150990
10329563	445688
16214849	1327936
3077552	10359
16045621	754053
1482973	222450
1257782	198539
5237010	347327
5666714	176106
5656097	300186
4836015	694006
1487357	10310
12978605	1112008
11541329	1109713
16194213	1273750
2948443	130499
1449523	64279
10327907	445696
16797315	1327985
16834789	1354507
16796672	1327974
5850476	490711
14005760	1124654
8684405	655097
4158017	373415
14005954	760530
16194935	1283071
2777471	10678
921157	10397
14007569	936152
10987406	438782
14012560	1127515
8684424	655097
2947853	129727
14010858	1190451
5950673	467481
5525500	458639
5141256	85655
5076714	348449
16199651	1300004
10327950	445696
995333	77647
14011555	1136534
14697754	1283076
1489499	133789
5600585	466052
15312361	536474
16194873	1282994
14536685	33706
16045332	754039
14297105	984186
1487097	10280
2667818	12402
15312487	573174
11258195	889338
14007472	947981
9926565	760939
3974326	31508
940385	79700
1486623	10261
5076466	674980
951455	157899
14012428	1127516
3974289	31508
9924675	212035
5220117	393598
14011333	317878
5601915	330399
12979757	1162295
2559601	242861
1493993	12167
1491972	122928
6369976	482058
1461034	12657
4960846	432587
10359030	764561
14445348	1269028
15041493	1198014
3197350	298338
3778842	355246
5179610	419435
16193796	1273748
11294956	331278
1497352	36363
11459903	50292
16214534	1327776
6128890	424716
14007362	941058
5658730	46021
14013310	1150989
2769194	235266
14697496	1283078
14182132	1147144
13165324	1173135
922331	176106
1727445	70600
5076216	261726
4960758	431894
7012004	305676
16511462	207656
7047269	92521
15013333	616674
5850510	490711
13827225	1177632
11266353	180230
6921080	546806
1493984	12162
15312278	536474
3294401	268746
11039974	75888
922199	46242
15010891	754074
13994484	1141139
16548127	1383056
5141617	292639
2952520	10345
9926466	760939
3783671	1001533
5247213	447909
5601724	330397
2559620	242861
14013762	1051675
13827986	1136731
15012224	869662
6940309	561996
6449946	543152
2943589	38804
5602000	388452
1487656	10335
921078	35345
6779518	551895
1485845	224578
920211	10385
10399506	764562
14039104	1261657
5184246	359919
912203	98383
5076357	265522
14675344	1087482
11467775	1520004
15312188	536474
16193608	1273746
13826469	1235559
955283	10724
1449966	83191
11459884	50292
932476	10276
10618787	1026955
4157010	373406
3783926	152219
14013270	1150989
955898	106331
16797543	1327993
11536232	700512
1259354	205872
6804891	39420
11117782	696069
2767407	266799
955194	186539
9861267	879628
8223339	104388
11541377	1109715
1487082	10280
14012142	1150991
14297283	1029988
13791594	1134579
5745453	384848
5142433	128710
6216249	491003
1488989	10565
8797274	129726
16906093	1352230
2744221	12407
5758850	469660
6449726	532075
10326940	445700
10322511	981330
2777586	10726
10324383	910475
12980109	1161901
11447597	1100814
995379	81931
6216148	491003
4643018	1307954
15042074	547228
16791304	909210
2799938	162145
911760	35252
8683412	674081
5237105	347328
11117572	1054968
5659214	46021
11945660	1159904
1450465	85618
16193762	1273748
11266482	180230
13994296	1141136
6940782	563121
929594	33771
956644	12275
5076628	322855
16186395	1007869
14014037	1150990
16575284	1076630
15010089	754075
5142520	329254
5176050	10455
16574899	1335230
4818284	417280
5236983	347327
10323591	260149
10228523	979525
912135	98383
949310	192584
5142107	349370
16385284	1337877
2942903	31757
1489109	225725
5179523	399314
911862	35250
11447665	1100814
7943953	644524
14697778	1283076
14011053	1190451
1486950	10271
14516696	1229753
1449747	83191
1257818	198540
10020157	880162
14516359	1129147
16512622	1349409
1262872	31535
6870734	551790
16880878	1327970
14675511	979726
4484422	340435
9861611	879630
6353597	497863
4239160	382359
10351580	867696
2777918	255431
15042037	547228
16194224	1273750
921763	49964
16575687	1383057
8746588	694581
12978977	1183239
16513131	1349409
15011498	754044
15486173	1235661
16215622	1327948
7205531	229030
14295622	1206558
962662	12319
1261497	66797
6654080	10704
16900999	1340534
10329536	445688
9711673	861047
11763517	727977
5797955	346883
5656665	99000
14012816	1147094
955950	181604
16797396	1327990
5141061	31507
13828165	1604355
940428	79700
13826854	1204539
16479677	1367205
14477402	1262528
14675246	1087482
8683732	637730
956043	194802
11459683	319522
9713005	329381
1449965	83191
995270	66266
11266311	310540
7008996	10685
8676796	693629
10019986	880159
11541416	1109714
10323002	279006
5955633	128975
7871891	641487
17428793	1352289
11536613	1010614
920006	148363
7871752	111874
5758782	459290
1489191	225726
11945568	642478
2947836	129727
13995250	1211640
16191523	1235824
3778864	355246
5076620	322855
16212628	1325953
5141580	255238
13997198	1239382
3655106	488241
3773036	12336
4306258	113370
11467772	1520004
8673606	693582
11459883	50292
10020601	880161
7262052	578234
6940715	563121
921728	49964
940442	11083
5179625	419435
14515713	1236000
16548116	1383056
1262350	93224
14006429	483266
1257799	198539
9711375	871584
935812	190478
8683919	663241
951745	88388
13842615	166056
991120	33724
14295964	1206559
5142561	331627
14005354	1079999
14016807	1221835
5130447	55510
7871745	111874
5745474	384848
16207329	1315956
911913	35250
11541540	1109712
1489194	225726
1489472	10620
14017308	941970
14012287	1150991
14297438	981335
13828857	1141133
2943107	12282
5176388	1307956
4157881	373415
11930501	59302
14014212	1108865
11537895	1109711
5219913	57483
5666363	442493
14675328	1087482
16194884	1282994
11459891	50292
10399482	190063
17503345	1354510
14005312	1079999
1682517	10381
912129	98383
16575502	1382932
3293949	10366
16836480	1472342
8683413	674081
11464185	50290
15486178	1235661
1494214	12353
14697504	1283078
2947890	129727
2559604	242861
14012885	1147094
10351406	925984
11258192	889338
14007539	936152
5309647	152177
8764003	36355
1258858	225588
11747932	930275
11541459	1109714
1682509	10381
935526	188763
5845773	489089
935784	190478
2947908	129727
11536774	764595
16547917	1340836
16185697	929834
16193509	1273746
5076760	370623
10328992	444861
6998154	559189
11041148	699370
10327973	445696
10172666	190065
13994407	1141137
1494305	12353
1489467	333765
6804822	39420
14297288	1029988
4432034	270161
11266328	310540
1260318	181007
13436204	1211480
14011366	317878
11117541	1054968
1486742	10261
7944020	576791
3294180	268746
15302113	1305710
6186703	512792
10323953	995049
10327012	445700
11464194	50290
5845820	1785753
2769188	235266
10327705	444862
11293536	1513237
917886	10506
11460018	50292
16575427	1382932
955543	52979
10359074	857312
5797418	451705
10326892	444860
5950941	379529
13993839	1141136
16193361	1262532
6972619	566972
10351416	925984
14010504	1051676
3077535	10359
15613595	1293539
14515664	1236000
14011170	317858
16548095	1340826
8672863	670252
5469993	399781
921360	28289
10897021	981323
10351656	867696
16838013	1173748
11763549	1115696
16193379	1262532
14005662	1079998
15009852	754048
1450470	85652
10351121	925986
13997157	1239381
9797264	878329
10973883	189830
5130393	55510
14477170	1262527
7056700	559170
16796645	1239452
8683944	663241
2952495	10345
1261716	77048
1260194	205879
2827855	41460
10351651	867696
4643114	398839
17494457	424949
6395797	526476
1489976	11660
5741070	675077
14297184	1029988
10326907	444860
16253944	1173749
955513	52979
935343	180170
5179514	389214
10328132	444878
15041364	1198014
5955630	128975
5666463	442493
16045723	754066
14297332	1029988
3293826	10366
11294784	331278
7020945	340054
7011868	305676
16194881	1282994
1444471	55951
14010471	1051676
13997687	1141138
11258182	889338
3289474	10372
5076268	261726
14757628	1235430
16204984	1307804
16880935	1327970
15312277	536474
14011338	317878
13165257	1049283
6369725	482058
5797402	451705
5659872	380598
3562573	12169
16385262	1337877
5141823	1307957
7804685	307467
922152	46242
13995796	1211643
12977876	84739
6128867	424716
14515728	1236000
8811661	626962
16253908	1173749
6804916	39420
962683	12331
921084	131082
2667815	12402
1262910	31535
9712969	329381
15013115	754041
9926068	760732
11945851	1125764
1260879	10862
11948262	1156720
5797951	346883
14012280	1150991
3582056	279530
3778848	355246
13826725	1204539
1489002	10567
4156246	345201
5184162	359919
14006384	483266
13994000	1141136
2741785	248496
5076274	261726
14039002	1261657
16385198	948071
1488853	10497
11536245	700512
14016720	1161935
11541489	1109712
951298	114777
9926465	760939
14444798	1262513
6870727	551790
2777531	10726
5950708	693066
10511589	753084
14011975	1161931
920511	35246
11541510	1109712
16414341	1301279
1494252	12353
3974287	31508
7070005	565140
14444654	1262513
8673581	693582
2716786	260373
10359147	857312
14295492	1206558
2545903	75320
1497361	36363
5076331	265522
949316	192584
16546608	1340830
17401002	1408257
922305	176106
10323748	864178
9830511	645664
7262042	578234
16212637	1325953
8462980	642926
10359055	857312
2700536	188350
1261013	46014
2777926	255431
3654682	181082
6295397	523909
16213973	1327770
11464279	1535247
12979171	1114179
3294703	268748
14005831	760530
9926207	709484
3197276	294382
4179176	204507
1485888	10243
10358708	582345
5660004	380598
14477284	1262528
13164857	1194641
11605327	1131315
16546478	1340821
15312209	536474
16511533	207656
5176389	1307956
14498959	1206110
1489940	230871
10327689	444862
17494415	1357825
16193392	1262532
14697525	1283078
921739	49964
14543489	1235314
13993487	1141135
8355996	479713
11536523	1128424
920777	37665
2700547	188350
2658029	227470
11541289	1109713
922155	46242
1487329	10310
3431429	320432
15041945	1195072
16199566	1300004
5912336	499235
15010108	754075
9926428	709484
13994411	1141137
15041020	1245814
5601728	330397
16207347	1315956
14675446	1087482
956060	194802
3260456	238854
14012425	1127516
8683430	674081
6804827	39420
10328528	445684
10894568	1035662
4643163	398839
9926179	709484
15311591	573173
16194307	1273751
16194230	1273750
920772	37665
3021778	11242
991195	42475
10618641	1032362
4811529	10390
3342381	279383
11541213	1109716
7943828	538979
5176140	10455
14011787	1131317
940249	146762
918763	11137
10021831	268747
12978708	1112008
1262145	12417
16836156	1206545
5220464	440250
3890511	28288
14182400	1147158
944661	10266
5247094	470314
5076482	300740
15012931	755272
9925706	762660
11536486	1128424
10511625	753084
929520	10468
1260382	148943
14516707	1229753
1725051	35254
16045545	754051
956591	11623
7047360	573591
7009172	10685
2769182	235266
16414506	1301279
7804660	307467
16546109	1340819
16045179	754038
8797210	129726
13827226	1177632
6998198	559189
11447596	1100814
5176689	273133
2948202	261939
11605242	756275
2943712	38804
14515961	1264700
3238788	39640
14515202	1116482
1260647	354260
3192571	151599
2952494	10345
15041941	1195072
9712984	329381
10358588	926543
5797685	462590
16385386	1262533
3342426	279383
5142515	329254
7070059	491893
955354	10724
6435216	537874
15042093	547228
16575373	1382932
5075823	53988
7853605	641832
16199585	1300004
10351145	925986
3021774	11242
5950653	467481
9925950	760732
14007212	941058
14515208	1116482
3294705	268748
932739	151528
5601656	330396
10327212	445683
16880964	1327970
2598192	205895
5176074	10455
2672845	12402
11273202	502108
16213974	1327770
13165521	765765
5469567	396034
12987417	12228
14297653	984175
5601421	40523
7755262	634168
11945638	1159906
15010558	754049
10618898	1026955
14014066	1150990
11467852	36343
16548164	1383056
17503157	1407608
11295081	1105286
16205404	1309583
3582050	279530
16691803	1233488
14012824	1147094
3974448	320122
16511580	207656
16194587	1273754
3974383	31508
3197162	262968
16797448	1327990
1258919	204086
5141041	31507
956607	120086
6334553	311228
7944096	576791
5758926	480808
14005323	1079999
2648337	185782
1486524	10255
8684366	655097
15957244	1282995
8303255	555387
10324221	977927
10399495	190063
17349832	1406134
4158035	373415
935464	188763
2846112	279280
2658312	242527
4643139	398839
11447619	1100814
8676623	633135
5758608	403905
5602028	388452
14182470	1229754
2776929	10464
6920724	546805
15010058	754075
14515265	1116482
918019	10506
911751	35252
4818251	417280
16797132	1327983
5600444	466051
2777614	10726
11117483	1054968
15010866	754074
15012548	754058
10511810	562742
11294460	906669
5656591	99000
3837444	10398
15613020	10288
13994396	1141137
15329077	1291515
935525	188763
5237020	347327
14011002	1190451
5912362	499235
8673598	693582
11541378	1109715
13993884	1141136
10329082	444861
14014061	1150990
4179126	204507
7871890	641487
8223391	104388
15042028	547228
13828247	1604355
7042736	183585
5291090	10390
16187617	1195085
5839490	139871
13520501	1206566
8684428	655097
16797188	1327983
935321	180170
921937	130556
921530	376849
4818359	417280
10324233	977927
10511730	753085
14697151	1283077
10511660	753084
6998142	559189
5176133	10455
13828319	1126950
12978630	1112008
16045265	754038
5141603	292639
10228764	979533
14005390	1079999
15009974	756282
12978908	1193422
15613552	1293539
5141330	85655
10228566	979525
14857895	1256869
926730	90961
14005887	760530
16836185	1206545
15012713	755272
10100730	931972
10511632	753084
7804578	307467
14012497	1128071
10021075	696472
5141837	1307957
13828368	1126950
2943172	45219
15011473	754044
2947846	129727
8676899	682370
4955202	262071
1260501	148943
14010813	1190451
14445475	1269028
7011353	28875
956641	12273
10326695	444860
5141971	332054
12980091	1173297
6128871	424716
17426945	1385427
5797904	346882
955550	52979
962150	12303
16511527	207656
15009925	756282
15613261	10288
940433	358764
13995965	1211643
10351440	925984
10021334	700939
11041095	699370
14297573	947843
14295538	1206558
2947618	10258
10228754	979533
10228551	979525
5666539	442493
13995886	1211643
991086	31721
11493303	445227
10328490	445684
14296348	1147043
5237032	347327
14013373	1150989
5656550	11834
956432	10879
5142522	329254
1489218	225726
16797104	1327982
1261663	40631
14013212	1127514
8683551	150286
5601379	40522
932283	88870
11536234	700512
6964529	560178
929322	179237
11257534	1094892
11468013	1714272
14013981	1137745
5075719	10986
14182059	1147151
944381	41459
1463382	170617
5141952	332054
7262060	578234
921743	49964
1493974	12158
5076416	271257
15614020	1293540
15613763	1293572
2559607	242861
5142049	332054
9397992	762906
10359050	857312
14444714	1262513
1487053	10280
7040080	47049
7871768	111874
3783930	152219
5291065	446807
9925795	762660
16254245	1173754
5075722	10986
2545738	75320
5950826	379529
13997809	1141138
5179472	389214
1494326	12353
5797439	451705
14012739	1147094
5797678	462590
955199	10717
6386283	130310
4156968	373405
955293	10724
15011937	889954
1261131	10690
16797437	1327990
918579	37108
2716759	333968
16880960	1327970
1450425	85618
11536045	994601
5076196	260797
16548042	1340826
929372	179237
3021980	285013
16797404	1327990
951294	114777
5237012	347327
11266324	310540
16187251	1173743
13164904	1049283
5076500	303300
912194	98383
10359072	857312
5845611	489089
16212789	1327035
5176431	59376
10323638	260149
14011982	1161931
3562378	337828
7011862	305676
2947839	129727
2717151	139872
4960656	431892
5141430	161494
3964403	373126
7262193	557393
14181750	1229755
7871840	641487
16151535	1262530
15311747	573173
7956343	644007
9006642	674081
1727438	70600
15614110	1293540
10963684	913970
10359005	764561
16834845	1354507
15614122	1293540
7750935	632112
6779485	551895
17494235	10376
3239032	10386
1260464	148943
2845989	269145
11459894	50292
10020211	880162
10323896	910474
15486212	146015
2846181	279303
6973048	564886
15012265	869662
1684879	10385
10329349	445685
2767884	263375
14007185	947980
912088	262177
14295707	1206558
2703448	10298
11537898	1109711
1725037	35254
16207366	1315956
920762	37665
1489546	10641
3783715	10376
13993683	1141135
8763947	36355
16187672	1195085
935435	31722
7804594	307467
14011624	1136534
922124	46242
5142531	331627
5133105	320840
2658206	227470
15486116	994672
13828170	1604355
16546570	1340830
9711572	861045
5184224	359919
5176934	320831
9122080	759701
9887740	693272
2700265	44088
5076483	300740
4363403	1285600
5142405	128708
2700541	188350
932079	10273
1260189	205879
3197390	298338
8797330	129726
14013268	1150989
16546615	1340830
11946050	985683
949184	114430
3654753	181082
15311855	573171
6334529	45222
14013970	1137745
5950649	467481
932762	151528
9925648	762660
4156331	345201
2657938	227470
13997679	1141138
8797257	129726
4525366	307240
9829303	10353
16546649	1340830
8919482	745177
2732823	10702
13828606	1141133
949292	192584
2943367	249151
7047259	92521
14011079	1073767
11295013	909297
1257969	198542
932088	10273
13996082	1211643
10327385	445683
4960865	432587
16385470	1262536
14443555	111167
1487712	10335
8207454	658401
15012459	754046
5076488	301865
5850538	490711
2700582	188350
2949756	45455
15926495	115992
10327328	445683
6417695	540068
4818429	423476
5176020	10455
10020376	880161
949356	192584
5602330	470314
10511609	753084
16212706	1325953
5075547	235201
13828121	1136731
11536096	994601
2641715	197783
955204	10717
14515252	1116482
912196	98383
14011614	1136534
1486711	10261
12979719	1162295
4306191	113370
5845677	1785753
6435200	537874
15009888	754048
7011920	305676
5141322	85655
15550216	172861
10323888	910474
5141290	85655
932333	88870
15311870	573171
16193646	1273747
1497303	36363
955685	175950
11295065	1105286
14697533	1283079
16797516	1327990
918512	37108
14697740	1283076
1450462	85618
1497143	33708
10618945	1026955
10511763	562742
2846118	279280
10358940	881953
5176769	273133
11294598	1108070
6449737	532075
5309192	446529
3974416	31508
16797052	1327981
16205033	1307804
9861276	879628
5247168	406340
5745477	384848
15302158	1296646
10327008	445700
15312491	573174
2943200	104581
13995329	1211640
14007411	941058
14012551	1127515
13827582	1204526
921734	49964
1724510	10564
7095333	367121
10358654	59241
15009592	754037
10359029	764561
10326771	444860
940376	79700
1403614	40281
8683461	150286
1487116	10280
6940775	563121
16214536	1327776
935517	188763
14010460	1051676
11541309	1109713
5141444	161494
10326909	444860
8658828	665033
9711407	871584
951343	114777
2952544	10345
1494358	12353
3342408	279383
5237017	347327
7559130	590403
1486463	10255
4308464	335187
2948201	261939
1262356	93224
11538105	445693
15010040	754075
4306178	113370
10328408	445684
10511599	753084
9926500	760939
16079216	1353016
5141889	1307957
16836122	1206545
15486192	146015
5220414	12348
16546591	1340830
16548179	1383056
11747992	930275
2942976	31757
2943076	11593
11294714	331278
15010118	754075
1497139	33708
8676608	633135
5176285	1307956
16205393	1309583
11537066	1077152
921807	70600
6940315	561996
10351110	925986
8097584	372457
3289531	10372
16212660	1325953
7874895	490912
5142560	331627
13466432	1223561
2943205	114921
2799939	162145
1260317	181007
2942979	31757
11493310	502105
5220158	438482
3582058	279530
16511375	207656
1461073	12657
1485813	224399
1684926	10385
1684887	10385
15042026	547228
1260109	205879
16836092	1206545
2776821	10464
9711717	861047
15956892	536453
16045546	754051
14536647	33706
10329355	445685
1727440	70600
10359168	857312
5184178	359919
10100723	931972
16359165	663237
7047209	92521
16547500	1340713
3342360	279383
955544	52979
14016858	1217810
17427066	1408129
2943153	40051
6654037	10704
9926655	760939
5236325	425386
11537431	1124849
5228184	347324
3707955	322067
1478309	191217
10511812	562742
2741775	248496
14016796	1221835
15312536	573174
16214518	1327776
1261639	40631
14008161	1124578
10326984	445700
2700948	205876
14517104	1173135
4960768	431894
14340235	101850
12980111	1161901
13164893	1049283
11467766	1520004
13828654	1141133
5076101	260797
3197050	262968
16385231	948071
15486227	146015
3726001	348137
5246978	53369
12979264	1161927
10417347	629725
13996068	1211643
10358635	59241
10399916	999883
9538294	11588
11747985	930275
10358800	582345
6989690	504346
14516987	1091052
14014014	1150990
6492606	526118
14006800	942016
15010830	754052
11604983	1125653
956182	1714273
2777929	255431
16204944	1305708
6186759	512792
2700708	35244
15152058	1213588
14182437	1229754
8673588	693582
2741791	248496
3707776	64003
1489752	11138
5469866	399781
3431527	320432
15011283	754064
15013109	754041
10896999	981323
16186386	1007869
9887750	693272
5656671	99000
14012113	1141519
951440	157899
5309127	446529
16796828	1327977
3345704	310539
15013613	536466
1457725	100880
14016278	1204516
14039004	1261657
8684258	686439
8763948	36355
5845749	489089
4960824	432587
3707748	344021
9861455	879630
10399796	999883
1260862	10854
1733365	176652
13997141	1239381
9926181	709484
8684253	686439
1488830	10497
13828855	1141133
14445971	1269028
5470445	322019
2943349	249151
5076215	261726
911731	11303
8451056	52135
8676669	673839
5076591	322855
15311829	573173
2732802	122203
5912377	499235
1487307	10310
16797423	1327990
14697590	1283079
5076058	260797
16193625	1273747
12979170	1114179
13993494	1141135
4642923	1307954
15486229	146015
921389	28289
8223377	104388
15013672	382262
6128882	424716
16607656	1349410
922320	176106
14006608	926589
6295396	523909
8919489	745177
5601775	330397
4525363	307240
911929	35250
1497185	33708
3953119	55096
14010935	1190451
14340133	101850
1262348	67571
11257895	1080800
8527581	433462
932076	10273
2777641	10726
921296	31754
12980196	1129194
10327013	445700
16880911	1327970
14013518	1204543
13829178	57477
14675327	1087482
5329887	338473
5179412	389214
2978989	256729
16213967	1327770
4155915	364745
15010233	754067
14296913	1235689
15042056	547228
16797298	1327985
919982	148363
13993682	1141135
2715769	10454
11536244	700512
9086703	754004
13827393	1204525
16214088	1327772
14013255	1141132
5580340	28358
2717213	194699
932165	10273
1461297	157924
14005960	760530
5758895	480808
1444475	55951
13996930	10732
5525573	458639
6334572	515444
8303362	555387
1260365	181007
16575250	1340818
14492593	73422
16207388	1316739
929353	179237
3974414	31508
4960812	432587
10379893	877240
1262102	64186
1260209	205880
16606050	1349410
2658296	242527
10359196	857312
5133090	320840
1486851	10271
13165260	1049283
15013661	382262
14295962	1206559
16194014	1273749
5179486	389214
3342368	279383
10511626	753084
5184135	359919
1260916	374844
14515701	1236000
14006776	881915
9926084	760732
4818332	417280
4960764	431894
10358947	881953
5177007	326574
8683422	674081
1684947	10385
7871749	111874
6449979	543152
6450008	543152
11459948	50292
10329169	445685
3342515	101570
4606052	416419
16385070	1229751
16045257	754038
15011604	889953
15010492	754049
14016791	1221835
5601830	330398
2744178	255131
2943368	249151
10896991	981323
1260701	10871
16185738	929835
956334	154784
6964578	560178
17426924	40052
15010884	754074
16193395	1262532
11294957	331278
14012927	1147094
5955594	128975
14006986	929814
16212858	1327036
918489	37108
10511661	753084
11541292	1109713
16045655	754053
2952543	10345
6128914	424716
5123535	437329
955889	106331
14016598	1204516
14515703	1236000
11295085	1105286
1489757	11138
16205123	1307804
7956363	644007
2717225	194699
991044	28355
2949764	45455
984330	161736
14016498	1204516
16575452	1382932
2948262	261939
6186757	512792
14011588	1136534
12979012	1187128
955205	10717
9742369	884200
5141852	1307957
6779505	551895
3974324	31508
5955690	129861
929013	619591
1489131	225725
8676672	673839
16511423	207656
5142386	128708
2700584	188350
14007326	941058
16194460	1273753
10327990	445696
3964380	373126
11541262	1109713
5142573	331627
11175081	1080798
16548093	1340826
951434	157899
13827787	1604356
13828873	1141133
3101750	294631
993309	46839
10328489	445684
13826706	1204524
16574955	1335230
12977948	84739
11605084	1100790
2717132	139872
16797547	1327993
16187696	1195085
4960780	431894
14013181	1127514
13828219	1604355
14697536	1283079
5601996	388452
16214569	1327776
7943914	644524
1684884	10385
918518	37108
14296438	1195073
13828318	1126950
16212536	1325372
2658274	242527
10351134	925986
991210	42680
920718	37665
14536711	33706
2949738	45455
10399597	999883
2943130	32624
8684447	655097
935481	188763
16187668	1195085
920601	37665
3293925	10366
8683500	150286
1682456	10381
16489450	1367203
3890524	28288
4156071	342564
920134	148603
14007456	947981
14011182	317858
10329291	445685
11604958	1125653
16193465	1273746
921914	130556
14340224	101850
1449588	1239577
5797438	451705
14697800	585059
14181839	1229755
9711630	861047
11468027	1714272
11459890	50292
15311613	573173
951707	51369
5329889	338473
7778934	274584
15312223	536474
9797262	878329
14005333	1079999
13842646	166056
2716767	241630
14005506	1079998
10323555	260149
16194039	1273749
2877186	280702
2656996	50294
935813	190478
13997181	1239382
14515232	1116482
15013079	754041
16414401	1301279
12978703	1112008
14011212	317858
2559581	242861
15613922	1293572
2777414	10678
8684307	655098
10021464	700939
5129840	437444
11536211	700512
16797308	1327985
1461064	12657
8683447	150286
15312341	536474
16187658	1195085
