#Accession	NCBI-taxid (-1 = withdrawn)
459825702	1073353
356908053	1007103
367027571	573729
485075026	1121377
483600457	1176514
545649621	1358026
482849674	1175313
548615482	1332074
545618076	649758
325830974	910311
485467676	1078013
484179556	1190605
452217058	754327
545454037	1219035
329897638	876044
510824104	1150600
483852096	1041138
116198688	306901
484023344	1246485
402296510	1134475
563140848	1287252
133925433	519849
565741017	1331268
484023685	1246485
483985760	1120950
470015728	1085538
401416187	929439
545114341	1388764
484077863	211165
481030870	1154860
484018087	1158050
190642372	526946
484196287	1191300
485850082	487528
545456422	1337093
485060935	1217720
545474873	1219077
421100154	1193010
483294759	1227812
149147350	441162
472285457	1163385
544886229	1356854
365823009	1046599
484184448	1240726
354614699	882084
483866766	1144273
163747742	391624
545620551	1227268
417972727	525362
484208833	1123303
484088245	1122949
223935075	320771
459027002	1291534
558637290	1410620
288923261	102897
115433413	341663
85114538	367110
470083390	1193053
483198382	1131282
485458981	1072576
484009627	1121116
329899297	876044
513042248	856854
448362103	29540
484234246	1121935
343492639	1051649
354615326	882084
485075772	1035196
484109184	1182263
317140956	510516
544882373	1356854
367005381	1071381
459000876	1223523
545662437	1321774
470879932	1263870
483959259	1136162
320539963	914128
325832612	910311
483402595	1121910
296120231	685035
408543483	1134445
556925354	1125698
398976734	1144327
149152407	441160
398920128	1144331
486398501	1032475
418021156	1005043
443476675	927668
485850833	487528
483913384	238241
549942797	1337887
484087556	1169164
417024109	947828
418940608	1125979
401826575	907965
365922858	797473
395236719	883169
325276013	985010
399089911	1144304
485222761	1030842
427394595	883081
491500520	1268237
483399408	1214063
89076637	121723
484189082	1187846
421882078	1002805
512573986	883101
395211349	1144253
550282126	582515
417060547	947828
395225654	1177931
448339264	1227495
169625580	321614
398939932	1144708
383216670	637390
399017473	1144319
484122481	96765
484234700	1123304
544702640	1316936
485842389	487527
334363778	878320
485017514	1087053
423335875	927703
50309604	284590
303323910	222929
529136267	1316445
359436893	383911
545903417	1261545
484117528	1268075
487418233	1209355
484006295	116598
384109774	1124982
484143768	1292020
483156802	1117110
421760632	1206782
484069379	1033854
407771003	1123366
482909673	1212819
484866743	1073567
303237813	866771
68532069	352914
269977377	596328
401399978	572307
514419450	1298855
484047948	1161915
483927514	238241
224003748	296543
359367294	310037
296446533	595536
154305897	332648
329924198	908341
545650215	1358026
345864555	1049564
514075843	1335760
399012672	1144322
485065446	613203
545387293	1227266
490760735	1292034
395240587	1423751
485063220	374846
258614043	634994
403048705	1033740
482747166	400971
488893142	1131451
472455236	1297569
484070884	1123284
564752527	1202457
486365918	939909
564589704	863365
459785770	360313
548576743	1227812
269959715	673519
386386386	1114943
345864786	1049564
198442474	558269
221060187	5851
159114665	184922
224815735	563191
124512355	36329
156055755	665079
484120036	1198538
523646496	1218600
484076213	1123274
350563731	717772
419721086	1138384
444402159	1035191
258568319	336963
410622862	1121922
484031284	1234594
491165202	981334
323493750	945543
85091401	367110
483992477	1123276
486307128	1157689
442555261	1234378
440776186	1247747
558563532	1116472
223955887	484018
551011356	1280696
484064417	1211813
255020491	637389
347736277	1003237
70930713	31271
46124144	229533
484011315	1169182
149147038	441162
551564486	1386079
522416340	1285585
562952726	1287336
551229500	1123371
427415532	102129
545434084	1227276
354556811	860575
295657697	502779
483985626	1120950
484107617	128403
254692771	411483
556501660	1408260
296419589	656061
552897201	1203577
484202090	932038
145544023	412030
359367396	310037
545662273	1321774
484121222	1273539
399579496	875454
448535568	1227481
485073818	1265494
124804990	36329
483552452	1306990
544711099	1324960
422822964	888817
417967495	1054946
149376881	443152
401827995	907965
119184839	246410
438119236	1129368
545458584	1337093
483377487	1132498
254447714	391615
484016040	1169188
282880060	679189
237830324	508771
483867708	1144273
353025451	941258
496190654	1285586
223045159	411469
484063911	1211814
381393298	1121923
544886312	1356854
523622532	1348338
452217082	754327
421470856	985079
487371321	1169143
417010105	947827
501083628	1312922
354554805	860575
484176791	1316934
320535158	706439
341575936	517722
50546237	284591
238783374	349968
420251424	1144309
487376834	1267003
126739279	388739
484123038	96765
484104220	1170698
544701022	1316936
471961322	699248
339283864	709797
398803363	1144318
545090896	1383065
484186422	1188252
546176902	1178482
477576853	1246476
146415519	294746
329971057	763034
319947723	910954
490499920	1234382
47073214	284811
428308377	1173027
417943277	1036735
485890845	1074138
317513450	682181
545303158	1383064
484195772	1248414
484179293	1190605
484157856	1289589
499136850	1269943
121705973	344612
85001074	353154
315044786	535722
221052061	5851
347600004	565443
556314587	1329856
486920347	1158614
241766675	573060
389642958	242507
254479414	391606
484021762	1151121
359415716	1072681
323489874	933115
365822720	1423815
389601484	420245
339058394	434085
319948104	910954
405381783	1144314
489042009	1240348
212539429	441960
417920551	888833
307243970	596315
550960239	1266998
523700027	1346790
557373365	1324957
164428722	367110
558562051	1410619
522835972	1260356
557309394	994573
484049249	1169161
418035264	1042400
154684518	326423
545628093	1226322
489022527	303682
551019094	1280670
493496327	1118156
484072588	1122972
154344053	420245
389822539	1110694
72392688	185431
424602971	991995
486356787	939909
13540831	273116
312899155	706434
365881646	566679
448089409	559304
365821996	1423807
260951328	306902
209953784	520999
560250510	1396518
544882381	1356854
483058677	1210005
483845087	1041138
443671834	1268303
484145213	926447
70941120	31271
545328585	1227261
448719547	1227454
484222133	1206097
171348278	499171
325925321	925776
365822076	1423807
85001572	353154
483555560	1229202
303322051	222929
418410200	1107544
545432480	1227276
485099595	1123499
395231998	1202448
359772276	1077974
374369967	1127483
319765157	550542
483835044	667632
359437190	383911
324330818	761194
410459525	1131731
156102181	126793
483878793	1144273
484074796	1123226
543580540	1055192
484347688	1194716
71653457	353153
223045403	546264
399524891	1105030
335049196	1000568
302121859	673265
560232177	1396518
149911430	58051
545391494	649724
558643742	1410620
83273666	352914
394994074	1007654
483134695	1114962
448364613	1227491
549909756	1110697
543577861	1055192
484152983	1292047
406589832	1169665
483711479	905052
115438229	341663
544885269	1356854
303388598	876142
484114713	564422
555419930	1217418
416997232	987057
319430472	665953
493328894	1310164
484109124	1182263
50287186	284593
483918030	1040988
544869253	1354301
419718202	1095750
551068610	1123389
485044269	1203257
156087474	484906
300708375	578460
224514880	428128
126657578	391612
329909645	937450
238765594	527012
564864039	1414851
359444604	420915
544863895	1353530
486397378	1155717
66800944	352472
398833398	1144342
484325425	1197720
410623460	1121922
444335249	1127695
303260026	497963
163804356	214688
421769874	1203258
440718465	993516
550710535	1387231
333981738	927655
423485330	1053195
149146060	441163
478456739	1071765
551717395	575596
545649160	1358026
484232222	1121930
330796533	5786
406839377	450821
490787956	1217715
484030471	1095771
484022111	1246461
238760677	527002
544872287	1354301
189196229	426418
429240007	284812
483597561	1123311
334365953	908612
443320268	102232
241951883	573826
483958524	238241
484184625	1190607
241952836	573826
149235645	379508
429239121	284812
485689793	1074053
485068682	1122243
554490217	1269006
190640945	526946
485070656	1123250
224007488	296543
417060341	947828
484068427	1158165
484340237	1200775
485040574	911128
398810374	1144315
221061896	5851
448092741	559304
520880216	1273103
218292251	451640
303390702	876142
485060649	1218513
544689558	1292036
443475899	927668
484132950	95607
472315501	1165095
389645760	242507
221200198	513053
429082051	1073999
85119109	367110
300725906	752555
410465964	1206767
484180690	1190605
359419428	1073574
315045052	535722
410630446	493475
296120256	685035
484022603	1151121
424844083	694433
485050630	1211115
401826894	907965
485459103	1072576
71019056	237631
237642849	566550
484201429	913328
564014149	1419876
483860189	1121865
553307194	1319815
149177270	344747
237643041	566550
241950034	573826
484089859	317619
484031786	1141105
484082037	1121378
395799816	1197727
164661018	425265
322378989	710393
365893214	551936
67983432	5823
84998863	353154
367020491	573729
163804637	214688
485070171	1122919
489505951	1305739
421597847	1223566
520814891	911241
558532622	1352936
50287824	284593
545619209	649758
357632115	1030157
472231541	1286106
443324729	102125
149924132	391625
479284156	1193044
485775967	1074074
156060794	665079
441519909	1223544
302504380	663331
313890285	910313
122054381	394104
95931052	281689
490486879	110319
444355688	1127693
209517897	516466
154271896	339724
359446389	420915
67924326	165597
530927313	1260983
401404679	572307
409991211	634502
421611800	993517
85706050	314264
483993181	1123278
483992874	1232672
238765647	527012
353025582	941258
255728294	294747
317512952	682181
484152001	1292048
399001867	1144324
386383653	1114943
302307568	284811
419956377	477228
296446840	595536
491163006	981334
399524653	1105030
484182116	617126
421881922	1002805
50547714	284591
88601322	323259
484023456	1246485
118490963	413949
422622663	629263
448448034	1227483
484116371	1030145
490900757	1144668
421603516	1223566
472315118	1165095
419724655	1094188
207998051	561177
484338552	1200775
490552548	1188236
149280648	391596
255728532	294747
417557637	945689
485666035	1085628
483302641	1231057
50292352	284593
543939401	1117314
483985991	1232674
423300634	997888
295674108	502779
33151282	233412
163791762	333990
484038877	1051075
490702342	1094479
171319895	396597
564899829	1415761
469925894	1159046
156089726	484906
484197645	1266908
551316409	1266996
373462614	999422
365922904	797473
484011040	1236905
322370571	797209
365822739	1423815
389822525	1087481
448303253	1230460
484102234	1170698
443315997	1173264
483808491	940283
332708726	489825
365845847	411475
402301222	1218173
545088046	1384040
483419134	1122176
229583573	427318
483523120	1232673
485471803	1073571
417059806	947828
359418720	1073574
297369646	525371
545400735	1226325
149172917	447456
150387853	293826
323524377	640510
545110545	1349820
50309154	284590
545422836	1227269
293375698	702450
484343765	1200792
481030872	1154860
345893983	886379
134301161	411901
213407025	402676
452730345	1154939
544914107	1221520
410080725	1071382
484017351	1122925
399138917	913329
209527494	513049
485052627	1211112
485888203	1074130
241948264	573826
187250423	445932
484186595	1188252
484202776	938631
241953558	573826
443312296	927677
419820593	334727
484012186	1169186
123463003	412133
406839539	450821
486277288	1308956
418020985	1005043
336260712	771870
153883865	451757
224580997	556266
395237837	883169
544899512	888054
483527654	1219037
359787752	1107882
209882728	441375
377561240	1108044
299749962	240176
417855093	1032869
83858978	314254
85707476	314264
357057342	742735
169621806	321614
512507112	1078086
545085014	1238218
402552294	662947
410651361	1104996
551238567	1280701
470098546	1265738
469940447	1049974
555552016	1379858
484202943	938631
510897857	1292024
449137286	1263867
545657786	1358026
167346146	498736
421888808	1091042
483032503	1114961
537865999	457398
394839010	1116232
544815430	1121439
484074114	1123073
323145064	762983
340536311	997348
410451137	1193012
390564581	1129897
377559873	1108044
333123135	927694
484008191	1245472
301060850	88274
403044913	1202667
415884344	796606
421855072	981334
483534561	1219037
398815729	1144308
223958746	528347
484176174	1306950
349703174	987060
224485583	469590
107872664	284813
486351944	939390
448656975	662475
484081327	1121346
94266790	262489
484220361	1131273
485065536	1002340
557813340	1263865
544942202	1381124
169844168	240176
376006965	376219
329893612	876044
557823571	1282360
406839298	450821
560263612	1396518
485120108	1120797
365158330	665952
118490857	413949
484342210	1204340
485064825	613201
484021963	1151121
458789734	1278076
218293307	451640
367035995	573729
418108364	760811
398404198	336722
383216629	637390
421598764	1223566
448441795	1227484
484069092	1158159
340546357	887700
545429087	1227272
558561006	1321371
418322792	904314
255711020	559295
171342508	499171
330799703	5786
562742074	1388762
374578721	768710
